agent_id,agent_name,phone_number,city,vehicle_type,joining_date,agent_rating,availability_status,updated_at
AGENT01326,Siya Doshi,6698737284,Chennai,Bike,2021-09-08,3.2,AVAILABLE,2026-05-13 17:23:16.917994
AGENT01327,Yashvi Gour,8868860948,Pune,Car,2021-12-27,4.5,OFFLINE,2026-05-13 17:23:16.917994
AGENT01328,Balhaar Sachar,5836559851,Bangalore,Bike,2024-11-14,3.9,BUSY,2026-05-13 17:23:16.919090
AGENT01329,Aadhya Contractor,6924945039,Jaipur,Scooter,2022-06-10,3.9,BUSY,2026-05-13 17:23:16.919090
AGENT01330,Xalak Goel,2410703510,Mumbai,Car,2024-03-03,4.2,OFFLINE,2026-05-13 17:23:16.919090
AGENT01331,Lekha Nair,0058297715,Pune,Scooter,2023-06-13,3.6,AVAILABLE,2026-05-13 17:23:16.919090
AGENT01332,Tanvi Chandra,1213769881,Jaipur,Scooter,2021-10-12,3.5,OFFLINE,2026-05-13 17:23:16.919090
AGENT01333,Ekantika Raval,8066484417,Jaipur,Cycle,2021-10-07,3.6,AVAILABLE,2026-05-13 17:23:16.919090
AGENT01334,Ladli Choudhury,7376842013,Pune,Cycle,2025-04-11,4.3,BUSY,2026-05-13 17:23:16.919090
AGENT01335,Ira Warrior,7107290901,Pune,Cycle,2024-11-20,3.4,BUSY,2026-05-13 17:23:16.919090
AGENT01336,Chameli Bhardwaj,3763096767,Hyderabad,Car,2021-11-09,3.3,OFFLINE,2026-05-13 17:23:16.919090
AGENT01337,Upkaar Mahal,9618194455,Pune,Scooter,2024-04-15,3.4,OFFLINE,2026-05-13 17:23:16.919090
AGENT01338,Nidra Gole,2097652236,Bangalore,Car,2024-10-27,3.5,BUSY,2026-05-13 17:23:16.919090
AGENT01339,Janaki Apte,0590872592,Mumbai,Car,2022-10-24,3.7,OFFLINE,2026-05-13 17:23:16.919090
AGENT01340,Eesha Dani,6111025180,Mumbai,Car,2021-11-08,3.6,AVAILABLE,2026-05-13 17:23:16.919090
AGENT01341,Anamika Dhawan,4025396389,Delhi,Cycle,2025-12-09,4.2,OFFLINE,2026-05-13 17:23:16.919674
AGENT01342,Manbir Apte,5836354810,Pune,Bike,2023-07-29,3.1,BUSY,2026-05-13 17:23:16.919674
AGENT01343,Bahadurjit Bhatnagar,6811592597,Kolkata,Cycle,2021-05-27,4.5,OFFLINE,2026-05-13 17:23:16.919674
AGENT01344,Caleb Lall,0034161809,Jaipur,Bike,2024-10-18,4.0,OFFLINE,2026-05-13 17:23:16.919674
AGENT01345,Qadim Sem,8404536545,Jaipur,Cycle,2025-10-15,3.7,AVAILABLE,2026-05-13 17:23:16.919674
AGENT01346,Ekta Tata,1237042687,Hyderabad,Bike,2024-02-03,4.1,AVAILABLE,2026-05-13 17:23:16.919674
AGENT01347,Advika Lad,4173172184,Bangalore,Scooter,2025-10-18,4.4,OFFLINE,2026-05-13 17:23:16.919674
AGENT01348,Yuvraj Vohra,8139506518,Gurgaon,Scooter,2024-10-31,4.5,OFFLINE,2026-05-13 17:23:16.919674
AGENT01349,Tara Pathak,0065401281,Delhi,Scooter,2021-10-05,3.9,OFFLINE,2026-05-13 17:23:16.919674
AGENT01350,Aadhya Tandon,0722344436,Bangalore,Scooter,2021-08-07,4.6,AVAILABLE,2026-05-13 17:23:16.919674
AGENT01351,Gabriel Rege,9719916410,Delhi,Car,2022-06-05,3.5,OFFLINE,2026-05-13 17:23:16.919674
AGENT01352,Arunima Gara,7530728493,Jaipur,Scooter,2025-09-17,4.8,OFFLINE,2026-05-13 17:23:16.919674
AGENT01353,Oviya Chatterjee,3932880662,Chennai,Cycle,2021-05-26,4.0,AVAILABLE,2026-05-13 17:23:16.919674
AGENT01354,Manya Sekhon,4523042098,Kolkata,Bike,2023-06-04,3.4,OFFLINE,2026-05-13 17:23:16.919674
AGENT01355,Darpan Parmar,0628621029,Hyderabad,Bike,2022-05-03,3.5,OFFLINE,2026-05-13 17:23:16.920253
AGENT01356,Jalsa Seshadri,8280942611,Gurgaon,Scooter,2022-03-22,3.9,BUSY,2026-05-13 17:23:16.920253
AGENT01357,Jairaj Dyal,6396907640,Mumbai,Scooter,2025-04-26,3.1,AVAILABLE,2026-05-13 17:23:16.920253
AGENT01358,Libni Reddy,4452207547,Bangalore,Bike,2022-08-13,3.8,AVAILABLE,2026-05-13 17:23:16.920253
AGENT01359,Vrinda Bali,2470501327,Hyderabad,Bike,2025-11-11,4.3,OFFLINE,2026-05-13 17:23:16.920253
AGENT01360,Triya Kari,7795412772,Pune,Bike,2024-10-16,5.0,AVAILABLE,2026-05-13 17:23:16.920253
AGENT01361,Mugdha Dar,7293212739,Chennai,Car,2026-02-08,3.6,AVAILABLE,2026-05-13 17:23:16.920253
AGENT01362,Amruta Ranganathan,1345233027,Kolkata,Bike,2023-06-23,3.1,BUSY,2026-05-13 17:23:16.920253
AGENT01363,Unnati Gupta,5075756047,Bangalore,Bike,2025-10-14,3.9,AVAILABLE,2026-05-13 17:23:16.920253
AGENT01364,Manya Majumdar,8304495964,Delhi,Scooter,2021-10-27,4.0,BUSY,2026-05-13 17:23:16.920253
AGENT01365,Luke Rastogi,8429103612,Pune,Car,2023-10-07,3.3,OFFLINE,2026-05-13 17:23:16.920253
AGENT01366,Anya Sood,9517901379,Gurgaon,Bike,2026-03-17,4.4,AVAILABLE,2026-05-13 17:23:16.920253
AGENT01367,Omkaar Sangha,1070265725,Hyderabad,Bike,2023-07-03,4.7,OFFLINE,2026-05-13 17:23:16.920253
AGENT01368,Bhanumati Desai,3054700836,Mumbai,Car,2022-11-12,4.1,BUSY,2026-05-13 17:23:16.920253
AGENT01369,Brijesh Buch,4059725078,Pune,Bike,2022-02-23,3.3,BUSY,2026-05-13 17:23:16.920868
AGENT01370,Amruta Divan,6374993483,Kolkata,Bike,2023-06-02,4.9,BUSY,2026-05-13 17:23:16.920868
AGENT01371,Zarna Om,1095443416,Mumbai,Bike,2022-10-23,3.8,OFFLINE,2026-05-13 17:23:16.920868
AGENT01372,Saumya Bose,4404694624,Mumbai,Cycle,2022-05-22,3.0,AVAILABLE,2026-05-13 17:23:16.920868
AGENT01373,Nicholas Iyer,4813598671,Chennai,Bike,2022-08-03,4.2,BUSY,2026-05-13 17:23:16.920868
AGENT01374,Champak Kothari,0720206412,Kolkata,Cycle,2022-08-26,3.4,BUSY,2026-05-13 17:23:16.920868
AGENT01375,Aarna Radhakrishnan,1912197493,Jaipur,Scooter,2023-04-26,4.7,AVAILABLE,2026-05-13 17:23:16.920868
AGENT01376,Vasatika Saran,6893659506,Chennai,Cycle,2025-02-18,4.7,AVAILABLE,2026-05-13 17:23:16.920868
AGENT01377,Dipta Hayer,8204132678,Delhi,Cycle,2024-11-20,3.7,OFFLINE,2026-05-13 17:23:16.920868
AGENT01378,Vedika Sami,1447052956,Jaipur,Cycle,2023-01-29,4.3,AVAILABLE,2026-05-13 17:23:16.920868
AGENT01379,Lopa Arya,5163921511,Chennai,Car,2024-01-16,4.2,AVAILABLE,2026-05-13 17:23:16.920868
AGENT01380,Raksha Mand,4250881473,Bangalore,Scooter,2026-02-15,4.5,BUSY,2026-05-13 17:23:16.920868
AGENT01381,Brijesh Tailor,8303587223,Chennai,Scooter,2024-10-22,3.5,BUSY,2026-05-13 17:23:16.920868
AGENT01382,Megha Char,3665899207,Hyderabad,Cycle,2023-11-17,3.3,OFFLINE,2026-05-13 17:23:16.920868
AGENT01383,Anamika Prabhu,5568671357,Kolkata,Car,2021-12-11,3.1,OFFLINE,2026-05-13 17:23:16.920868
AGENT01384,Unni Tata,4326246834,Chennai,Car,2021-11-19,3.2,BUSY,2026-05-13 17:23:16.920868
AGENT01385,Henry Pillai,9300908486,Delhi,Bike,2023-07-11,4.8,AVAILABLE,2026-05-13 17:23:16.920868
AGENT01386,Andrew Zachariah,8599564317,Hyderabad,Scooter,2023-01-04,3.1,BUSY,2026-05-13 17:23:16.920868
AGENT01387,Aayush Lata,6091985714,Hyderabad,Bike,2023-06-17,4.0,AVAILABLE,2026-05-13 17:23:16.920868
AGENT01388,Teerth Apte,5542646875,Gurgaon,Scooter,2025-08-27,4.4,OFFLINE,2026-05-13 17:23:16.920868
AGENT01389,Dayita Soni,6620845584,Chennai,Scooter,2022-12-16,4.1,BUSY,2026-05-13 17:23:16.920868
AGENT01390,Raghav Buch,1419567608,Kolkata,Bike,2022-03-11,4.9,AVAILABLE,2026-05-13 17:23:16.920868
AGENT01391,Vinaya Natt,2989583905,Chennai,Scooter,2022-05-18,4.4,OFFLINE,2026-05-13 17:23:16.920868
AGENT01392,Janaki Lal,4370254727,Jaipur,Car,2024-05-21,3.1,BUSY,2026-05-13 17:23:16.920868
AGENT01393,Tara Nair,6241383004,Pune,Bike,2022-04-10,3.3,AVAILABLE,2026-05-13 17:23:16.920868
AGENT01394,Vihaan Tak,8701357224,Pune,Cycle,2026-01-24,4.2,BUSY,2026-05-13 17:23:16.920868
AGENT01395,Widisha Balasubramanian,7563912860,Delhi,Bike,2025-12-14,4.5,AVAILABLE,2026-05-13 17:23:16.921970
AGENT01396,Maanas Talwar,7322299498,Gurgaon,Car,2023-11-27,3.6,AVAILABLE,2026-05-13 17:23:16.921970
AGENT01397,Zayan Sule,5438214756,Hyderabad,Cycle,2024-11-08,4.9,AVAILABLE,2026-05-13 17:23:16.921970
AGENT01398,Vihaan Bobal,8632729258,Jaipur,Bike,2026-01-27,3.1,AVAILABLE,2026-05-13 17:23:16.921970
AGENT01399,Anvi Hayre,0858127557,Pune,Car,2021-06-11,3.6,OFFLINE,2026-05-13 17:23:16.921970
AGENT01400,Teerth Khalsa,9137481592,Jaipur,Bike,2022-12-16,4.9,BUSY,2026-05-13 17:23:16.921970
AGENT01401,Charan Deol,3076727840,Mumbai,Bike,2022-05-21,4.2,OFFLINE,2026-05-13 17:23:16.921970
AGENT01402,Teerth Chadha,2527673852,Delhi,Car,2022-06-01,4.9,OFFLINE,2026-05-13 17:23:16.921970
AGENT01403,Divya Goyal,1524692886,Kolkata,Bike,2021-11-23,4.3,OFFLINE,2026-05-13 17:23:16.921970
AGENT01404,Viraj Krish,0713028701,Gurgaon,Scooter,2023-01-07,3.7,OFFLINE,2026-05-13 17:23:16.921970
AGENT01405,Gunbir De,6515507479,Bangalore,Bike,2025-07-13,3.9,OFFLINE,2026-05-13 17:23:16.921970
AGENT01406,Aayush Naidu,8548458696,Gurgaon,Scooter,2024-01-31,4.7,AVAILABLE,2026-05-13 17:23:16.921970
AGENT01407,Brinda Garg,1849800417,Chennai,Cycle,2024-08-13,3.2,OFFLINE,2026-05-13 17:23:16.921970
AGENT01408,Umang Nagy,0548609490,Jaipur,Car,2023-11-22,3.7,AVAILABLE,2026-05-13 17:23:16.921970
AGENT01409,Pallavi Srinivas,3997117299,Mumbai,Cycle,2022-11-25,4.3,AVAILABLE,2026-05-13 17:23:16.921970
AGENT01410,Pahal Bhardwaj,0395985070,Mumbai,Bike,2026-01-18,3.1,OFFLINE,2026-05-13 17:23:16.921970
AGENT01411,Victor Wable,8700654903,Delhi,Bike,2023-01-13,4.6,BUSY,2026-05-13 17:23:16.921970
AGENT01412,Raghav Dora,8660058769,Delhi,Bike,2023-11-14,3.3,AVAILABLE,2026-05-13 17:23:16.921970
AGENT01413,Falak Bora,5925169741,Mumbai,Car,2021-07-09,3.2,BUSY,2026-05-13 17:23:16.921970
AGENT01414,Parth Tailor,9743887828,Hyderabad,Bike,2024-01-19,3.9,BUSY,2026-05-13 17:23:16.921970
AGENT01415,Krishna Ratta,3127984503,Delhi,Cycle,2021-06-08,3.8,OFFLINE,2026-05-13 17:23:16.921970
AGENT01416,Anusha Comar,1158958402,Jaipur,Scooter,2021-05-21,3.5,AVAILABLE,2026-05-13 17:23:16.921970
AGENT01417,Chanchal Bakshi,3039611657,Chennai,Cycle,2021-11-03,3.2,BUSY,2026-05-13 17:23:16.921970
AGENT01418,Qabil Sama,5106993481,Mumbai,Bike,2022-01-01,3.3,AVAILABLE,2026-05-13 17:23:16.921970
AGENT01419,Girik Tella,8199220863,Delhi,Bike,2022-05-17,3.7,OFFLINE,2026-05-13 17:23:16.921970
AGENT01420,Jai Lanka,4069386502,Mumbai,Bike,2021-10-20,4.4,AVAILABLE,2026-05-13 17:23:16.921970
AGENT01421,Andrew Oak,8049641720,Chennai,Cycle,2021-12-14,4.4,OFFLINE,2026-05-13 17:23:16.923058
AGENT01422,Samesh Deo,1073982983,Delhi,Car,2022-08-18,4.9,BUSY,2026-05-13 17:23:16.923058
AGENT01423,Zinal Ramachandran,7982666261,Pune,Scooter,2026-02-12,3.4,BUSY,2026-05-13 17:23:16.923058
AGENT01424,Girik Prabhu,6357832038,Gurgaon,Car,2021-08-09,3.2,AVAILABLE,2026-05-13 17:23:16.923058
AGENT01425,Lucky Srivastava,4759577414,Gurgaon,Scooter,2024-08-01,3.4,AVAILABLE,2026-05-13 17:23:16.923058
AGENT01426,Balveer Karnik,2460897377,Chennai,Cycle,2022-12-03,4.0,BUSY,2026-05-13 17:23:16.923058
AGENT01427,Aarush Suri,7659852281,Jaipur,Bike,2023-09-12,4.6,BUSY,2026-05-13 17:23:16.923058
AGENT01428,Isaiah Batra,3801193788,Kolkata,Bike,2023-12-08,4.3,AVAILABLE,2026-05-13 17:23:16.923058
AGENT01429,Finn Kari,3226776545,Kolkata,Cycle,2025-02-18,5.0,AVAILABLE,2026-05-13 17:23:16.923058
AGENT01430,Nitesh Iyer,1149462511,Jaipur,Scooter,2022-01-25,4.2,BUSY,2026-05-13 17:23:16.923058
AGENT01431,Zansi Rout,2439545220,Mumbai,Car,2022-11-02,4.0,OFFLINE,2026-05-13 17:23:16.923058
AGENT01432,Hemangini Kari,7175595396,Gurgaon,Car,2026-01-24,3.7,AVAILABLE,2026-05-13 17:23:16.923058
AGENT01433,Chakradhar Ramachandran,0792225583,Jaipur,Cycle,2023-06-08,3.6,OFFLINE,2026-05-13 17:23:16.923058
AGENT01434,Balvan Tripathi,0925077714,Jaipur,Scooter,2022-08-26,4.4,BUSY,2026-05-13 17:23:16.923058
AGENT01435,Fiyaz Ramakrishnan,7847989344,Gurgaon,Scooter,2021-11-25,3.2,AVAILABLE,2026-05-13 17:23:16.923058
AGENT01436,Samuel Tella,5421372436,Kolkata,Car,2025-12-20,3.9,AVAILABLE,2026-05-13 17:23:16.923058
AGENT01437,Vedant Bahl,8425098480,Jaipur,Car,2025-10-21,3.9,OFFLINE,2026-05-13 17:23:16.923058
AGENT01438,Jackson Rajagopalan,0221966104,Kolkata,Scooter,2024-01-22,3.8,BUSY,2026-05-13 17:23:16.923058
AGENT01439,Rishi Sant,0960461634,Hyderabad,Bike,2023-12-29,4.0,BUSY,2026-05-13 17:23:16.923058
AGENT01440,Praneel Srinivasan,9458006420,Hyderabad,Cycle,2021-11-06,3.2,BUSY,2026-05-13 17:23:16.923058
AGENT01441,Yashoda Chaudhry,4570909476,Hyderabad,Cycle,2024-07-15,3.1,AVAILABLE,2026-05-13 17:23:16.923058
AGENT01442,Chandresh Gour,5831350018,Pune,Car,2023-08-29,4.4,BUSY,2026-05-13 17:23:16.923058
AGENT01443,Ekantika Mandal,7125208544,Gurgaon,Car,2025-02-28,3.2,OFFLINE,2026-05-13 17:23:16.923058
AGENT01444,Yadavi Suresh,3569185529,Pune,Cycle,2025-02-03,4.2,BUSY,2026-05-13 17:23:16.923058
AGENT01445,Adweta Thakur,8786197877,Kolkata,Bike,2022-01-30,4.2,OFFLINE,2026-05-13 17:23:16.923058
AGENT01446,Widisha Kaul,8146128452,Chennai,Cycle,2026-02-06,4.4,OFFLINE,2026-05-13 17:23:16.923058
AGENT01447,Leena Tata,6978935641,Jaipur,Car,2026-01-14,4.4,AVAILABLE,2026-05-13 17:23:16.923058
AGENT01448,Vrishti Sodhi,5058364517,Mumbai,Car,2026-03-07,4.3,AVAILABLE,2026-05-13 17:23:16.923058
AGENT01449,Owen Mutti,9561547156,Hyderabad,Cycle,2024-06-19,3.6,OFFLINE,2026-05-13 17:23:16.923058
AGENT01450,Janaki Parmer,5875630282,Mumbai,Bike,2024-07-20,4.1,OFFLINE,2026-05-13 17:23:16.923058
AGENT01451,Niharika Pal,9230904085,Mumbai,Scooter,2022-03-06,4.6,OFFLINE,2026-05-13 17:23:16.923058
AGENT01452,Bina Kala,4144337690,Chennai,Scooter,2024-06-08,4.7,OFFLINE,2026-05-13 17:23:16.923058
AGENT01453,Dominic Shroff,2378290127,Chennai,Car,2024-12-14,4.3,BUSY,2026-05-13 17:23:16.923058
AGENT01454,Azad Sangha,6515736745,Chennai,Car,2023-08-11,4.3,OFFLINE,2026-05-13 17:23:16.923058
AGENT01455,Gauri Ahluwalia,4177301727,Delhi,Cycle,2025-01-06,4.7,OFFLINE,2026-05-13 17:23:16.923058
AGENT01456,Adya Varma,5859131095,Mumbai,Bike,2026-02-10,3.1,AVAILABLE,2026-05-13 17:23:16.923058
AGENT01457,Finn Lalla,1829172996,Chennai,Bike,2023-12-06,3.5,OFFLINE,2026-05-13 17:23:16.923058
AGENT01458,Ekantika Apte,6122669542,Jaipur,Bike,2022-05-29,3.5,BUSY,2026-05-13 17:23:16.923058
AGENT01459,Oviya Banik,6121923779,Pune,Car,2026-02-10,4.5,BUSY,2026-05-13 17:23:16.924647
AGENT01460,Wazir Jaggi,4347194451,Delhi,Scooter,2025-05-12,3.2,BUSY,2026-05-13 17:23:16.924647
AGENT01461,Ekbal Dube,1838458946,Pune,Scooter,2022-07-19,3.3,AVAILABLE,2026-05-13 17:23:16.924647
AGENT01462,Faras Chada,1328462736,Mumbai,Bike,2025-10-24,3.9,OFFLINE,2026-05-13 17:23:16.924647
AGENT01463,Mohammed Goda,2213506912,Delhi,Cycle,2025-08-08,3.6,BUSY,2026-05-13 17:23:16.924647
AGENT01464,Azaan Tiwari,7382514977,Kolkata,Bike,2025-04-12,3.7,OFFLINE,2026-05-13 17:23:16.924647
AGENT01465,Aryan Luthra,6949418124,Delhi,Car,2022-05-05,4.6,AVAILABLE,2026-05-13 17:23:16.924647
AGENT01466,Vrinda Amble,5485609236,Delhi,Cycle,2024-11-13,4.5,BUSY,2026-05-13 17:23:16.924647
AGENT01467,Samesh Badami,9185761852,Pune,Bike,2022-01-10,4.2,BUSY,2026-05-13 17:23:16.924647
AGENT01468,Nakul Desai,8149892401,Jaipur,Bike,2022-07-06,3.6,BUSY,2026-05-13 17:23:16.924647
AGENT01469,Nitesh Sabharwal,9945734951,Bangalore,Cycle,2022-04-25,3.1,AVAILABLE,2026-05-13 17:23:16.924647
AGENT01470,Peter Datta,6388869869,Mumbai,Scooter,2026-03-19,3.6,BUSY,2026-05-13 17:23:16.924647
AGENT01471,Zayyan Gour,0982214639,Kolkata,Bike,2021-06-24,3.8,BUSY,2026-05-13 17:23:16.924647
AGENT01472,Jatin Kala,9592733465,Bangalore,Car,2021-08-02,3.9,OFFLINE,2026-05-13 17:23:16.924647
AGENT01473,Gautami Mand,9776758145,Chennai,Car,2025-01-16,3.2,AVAILABLE,2026-05-13 17:23:16.924647
AGENT01474,Amol Dhaliwal,4785005485,Mumbai,Cycle,2022-09-16,3.4,BUSY,2026-05-13 17:23:16.924647
AGENT01475,Abeer Bera,9115524476,Kolkata,Scooter,2021-07-18,4.8,OFFLINE,2026-05-13 17:23:16.924647
AGENT01476,Wazir Pillay,2182073343,Gurgaon,Cycle,2025-12-05,4.1,BUSY,2026-05-13 17:23:16.924647
AGENT01477,Omkaar Nayak,1966742319,Kolkata,Cycle,2022-11-19,4.4,BUSY,2026-05-13 17:23:16.924647
AGENT01478,Hemangini Amble,5594346583,Jaipur,Bike,2023-12-27,3.6,AVAILABLE,2026-05-13 17:23:16.924647
AGENT01479,Sachi Apte,6819694785,Bangalore,Cycle,2025-06-26,3.9,BUSY,2026-05-13 17:23:16.924647
AGENT01480,Avni Sharma,0593963814,Bangalore,Car,2023-02-14,3.8,AVAILABLE,2026-05-13 17:23:16.924647
AGENT01481,Zansi Srivastava,7686367980,Chennai,Car,2023-12-09,3.5,AVAILABLE,2026-05-13 17:23:16.924647
AGENT01482,Dhriti Bajaj,4582199932,Bangalore,Car,2021-05-17,4.5,OFFLINE,2026-05-13 17:23:16.924647
AGENT01483,Avi Ray,7868875210,Gurgaon,Car,2024-05-24,4.9,AVAILABLE,2026-05-13 17:23:16.924647
AGENT01484,Ubika Bhattacharyya,1812737773,Delhi,Car,2025-07-20,3.7,AVAILABLE,2026-05-13 17:23:16.924647
AGENT01485,Frado Guha,9211825247,Chennai,Car,2022-09-15,4.6,OFFLINE,2026-05-13 17:23:16.925753
AGENT01486,Jyoti Saini,0695917622,Jaipur,Car,2026-02-16,4.9,BUSY,2026-05-13 17:23:16.925753
AGENT01487,Dominic Subramaniam,3351025373,Delhi,Scooter,2021-06-11,4.7,OFFLINE,2026-05-13 17:23:16.925753
AGENT01488,Chakradev Balasubramanian,8418294513,Jaipur,Car,2022-07-18,3.9,BUSY,2026-05-13 17:23:16.925753
AGENT01489,Jasmit Varghese,0571751382,Mumbai,Cycle,2022-08-15,4.9,BUSY,2026-05-13 17:23:16.925753
AGENT01490,Teerth Balasubramanian,3960178235,Mumbai,Scooter,2024-01-27,3.2,AVAILABLE,2026-05-13 17:23:16.925753
AGENT01491,Indira Gola,5079364446,Pune,Cycle,2021-10-28,3.4,AVAILABLE,2026-05-13 17:23:16.925753
AGENT01492,Ansh Nayak,7456979797,Kolkata,Bike,2025-07-07,4.3,AVAILABLE,2026-05-13 17:23:16.925753
AGENT01493,Udyati Garg,9267288011,Delhi,Cycle,2025-04-06,4.9,AVAILABLE,2026-05-13 17:23:16.925753
AGENT01494,Alexander Grover,9983054291,Bangalore,Car,2021-10-10,3.5,AVAILABLE,2026-05-13 17:23:16.925753
AGENT01495,Bahadurjit Choudhury,4721636223,Mumbai,Cycle,2023-10-22,3.1,AVAILABLE,2026-05-13 17:23:16.925753
AGENT01496,Girik Sridhar,9206138508,Gurgaon,Car,2025-07-18,3.7,AVAILABLE,2026-05-13 17:23:16.925753
AGENT01497,Christopher Setty,0232080195,Chennai,Bike,2024-03-18,4.1,OFFLINE,2026-05-13 17:23:16.925753
AGENT01498,Nathan Karan,1043374898,Kolkata,Car,2021-12-15,4.6,OFFLINE,2026-05-13 17:23:16.925753
AGENT01499,Ansh Sharaf,5046836180,Bangalore,Scooter,2025-09-18,5.0,BUSY,2026-05-13 17:23:16.925753
AGENT01500,Yatan Varughese,8720805434,Delhi,Scooter,2022-03-28,3.7,BUSY,2026-05-13 17:23:16.925753
AGENT01501,Vaishnavi Shankar,8710360688,Bangalore,Car,2024-10-13,4.2,BUSY,2026-05-13 17:23:16.925753
AGENT01502,Yashawini Bahri,8121540034,Hyderabad,Cycle,2023-06-21,4.7,AVAILABLE,2026-05-13 17:23:16.925753
AGENT01503,Ekani Arora,0709719430,Pune,Scooter,2023-03-26,5.0,AVAILABLE,2026-05-13 17:23:16.925753
AGENT01504,Farhan Nagy,2380880675,Gurgaon,Bike,2025-06-28,3.3,BUSY,2026-05-13 17:23:16.925753
AGENT01505,Shaurya Mohan,9731320692,Chennai,Cycle,2022-03-21,3.1,BUSY,2026-05-13 17:23:16.925753
AGENT01506,Harita Pillay,8340366700,Chennai,Cycle,2023-09-08,4.2,OFFLINE,2026-05-13 17:23:16.925753
AGENT01507,Ekani Savant,6090754847,Chennai,Scooter,2021-07-19,4.0,AVAILABLE,2026-05-13 17:23:16.925753
AGENT01508,Anvi Jhaveri,4862868293,Jaipur,Bike,2022-04-09,4.6,BUSY,2026-05-13 17:23:16.925753
AGENT01509,Umang Bail,6268708761,Hyderabad,Bike,2022-06-25,4.3,AVAILABLE,2026-05-13 17:23:16.925753
AGENT01510,Bhavika Yohannan,4135590919,Jaipur,Bike,2025-08-20,4.5,BUSY,2026-05-13 17:23:16.926837
AGENT01511,Dalbir Parmer,9399026948,Mumbai,Scooter,2025-02-10,3.3,BUSY,2026-05-13 17:23:16.926837
AGENT01512,Yadavi Hans,2901270377,Kolkata,Bike,2021-08-24,4.1,BUSY,2026-05-13 17:23:16.926837
AGENT01513,Maanav Munshi,1859736466,Pune,Bike,2023-11-07,4.9,BUSY,2026-05-13 17:23:16.926837
AGENT01514,Abhiram Bir,4175821366,Mumbai,Scooter,2025-02-03,4.0,OFFLINE,2026-05-13 17:23:16.926837
AGENT01515,Oni Magar,3409006069,Chennai,Car,2023-08-31,3.9,OFFLINE,2026-05-13 17:23:16.926837
AGENT01516,Nidhi Bakshi,3718222577,Gurgaon,Bike,2024-08-05,4.4,OFFLINE,2026-05-13 17:23:16.926837
AGENT01517,Riya Sarraf,7729322544,Mumbai,Car,2023-10-22,3.5,AVAILABLE,2026-05-13 17:23:16.926837
AGENT01518,Triveni Murty,6005237221,Chennai,Bike,2021-12-21,4.1,OFFLINE,2026-05-13 17:23:16.926837
AGENT01519,Anusha Baral,8954037201,Pune,Car,2025-06-03,4.9,AVAILABLE,2026-05-13 17:23:16.926837
AGENT01520,Anay Mani,2070717836,Kolkata,Car,2025-11-15,4.0,AVAILABLE,2026-05-13 17:23:16.926837
AGENT01521,Onkar Srivastava,0251547870,Jaipur,Cycle,2021-06-16,3.1,AVAILABLE,2026-05-13 17:23:16.926837
AGENT01522,Gautami Char,3725549019,Pune,Bike,2021-09-15,3.9,OFFLINE,2026-05-13 17:23:16.926837
AGENT01523,Gabriel Sane,5770196671,Pune,Cycle,2026-02-12,4.5,BUSY,2026-05-13 17:23:16.926837
AGENT01524,Siya Gandhi,0683419657,Kolkata,Bike,2024-02-25,5.0,BUSY,2026-05-13 17:23:16.926837
AGENT01525,Nirja Handa,3440933471,Chennai,Bike,2021-09-12,3.8,OFFLINE,2026-05-13 17:23:16.926837
AGENT01526,Guneet Randhawa,4524560526,Bangalore,Car,2021-12-21,4.9,AVAILABLE,2026-05-13 17:23:16.926837
AGENT01527,Zansi Shroff,6045996989,Kolkata,Scooter,2023-07-28,5.0,BUSY,2026-05-13 17:23:16.926837
AGENT01528,Liam Padmanabhan,1787964693,Jaipur,Bike,2021-08-06,3.0,BUSY,2026-05-13 17:23:16.926837
AGENT01529,Hema Munshi,6952041085,Pune,Scooter,2025-05-03,3.3,AVAILABLE,2026-05-13 17:23:16.926837
AGENT01530,Madhavi Mitra,5368635493,Jaipur,Scooter,2023-01-02,3.4,BUSY,2026-05-13 17:23:16.926837
AGENT01531,Kai Khalsa,2730210327,Hyderabad,Cycle,2026-03-23,3.1,BUSY,2026-05-13 17:23:16.926837
AGENT01532,Vamakshi Mangat,2064725266,Delhi,Cycle,2021-05-31,4.3,OFFLINE,2026-05-13 17:23:16.926837
AGENT01533,Devika Parsa,8114409425,Mumbai,Cycle,2023-03-03,4.7,AVAILABLE,2026-05-13 17:23:16.926837
AGENT01534,Harrison Dani,4453762643,Bangalore,Car,2023-04-19,4.3,BUSY,2026-05-13 17:23:16.927847
AGENT01535,Wahab Gopal,8299004509,Hyderabad,Bike,2023-03-04,4.8,BUSY,2026-05-13 17:23:16.927847
AGENT01536,Janaki Narayan,8208120569,Hyderabad,Bike,2022-03-10,4.4,OFFLINE,2026-05-13 17:23:16.927847
AGENT01537,Atharv Sinha,2058038537,Hyderabad,Scooter,2022-07-27,4.4,AVAILABLE,2026-05-13 17:23:16.927847
AGENT01538,Krishna Kade,7252169796,Hyderabad,Car,2025-09-03,3.5,OFFLINE,2026-05-13 17:23:16.927847
AGENT01539,Bhavani Bhavsar,4401775117,Chennai,Car,2022-10-11,3.1,OFFLINE,2026-05-13 17:23:16.927847
AGENT01540,Teerth Sawhney,5020463708,Delhi,Bike,2023-01-05,3.2,OFFLINE,2026-05-13 17:23:16.927847
AGENT01541,Warda Agrawal,2079560352,Jaipur,Cycle,2024-07-10,3.4,BUSY,2026-05-13 17:23:16.927847
